CSI_2,82,32,5,0,9,-10,9,-10,7,-10,7,-10,7,-9,7,-9,6,-9,6,-9,6,-9,5,-9,5,-9,4,-9,4,-9,4,-9,5,-9,5,-9,4,-9,4,-8,4,-8,4,-7,4,-7,4,-6,4,-6,4,-6,4,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-9,7,-9,8,-9,9,-9,9,-8,9,-8,10,-7,10,-7,10,-7,11,-7,12,-7,12,-7,12,-7,11,-6,11,-7,11,-7,10,-8,9,-8,9,-8,9,-8,9,-8,9,-8,9,-8,9,-9,10,-9,10,-9,
CSI_2,28,-64,1,0,26,12,26,11,25,9,24,8,23,8,22,7,21,6,21,5,21,6,21,5,21,4,21,3,21,3,21,3,22,4,21,4,20,4,19,4,18,3,17,4,16,4,15,4,15,4,14,4,13,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,21,11,21,12,22,13,22,14,21,15,21,16,20,17,19,17,20,18,20,19,21,20,21,21,20,20,19,19,19,18,20,18,21,17,20,14,21,14,21,14,22,14,22,13,22,13,23,14,24,15,23,17,
CSI_2,82,32,5,0,-11,-7,-11,-7,-11,-7,-11,-7,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-6,-11,-5,-11,-6,-11,-6,-10,-6,-10,-6,-10,-6,-9,-6,-9,-6,-9,-5,-8,-5,-8,-5,-8,-5,-7,-6,-7,-6,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-6,-3,-6,-4,-7,-4,-7,-4,-7,-4,-8,-5,-8,-5,-8,-6,-8,-6,-8,-6,-8,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-8,-10,-8,-9,-7,-9,-7,-10,-7,-10,-7,-10,-8,-10,-8,-11,-8,-12,-8,
CSI_2,82,32,5,0,-29,-2,-29,-2,-28,-2,-28,-1,-28,0,-28,0,-27,0,-27,0,-27,0,-27,0,-27,1,-26,1,-26,1,-26,0,-26,0,-25,0,-25,-1,-24,-2,-23,-2,-22,-2,-22,-2,-21,-2,-20,-3,-19,-3,-19,-4,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-15,2,-16,2,-17,2,-18,2,-19,2,-20,1,-20,0,-22,0,-23,0,-23,-1,-24,-1,-24,-2,-25,-2,-25,-2,-26,-2,-26,-3,-27,-3,-27,-3,-27,-2,-27,-1,-28,-1,-28,-2,-28,-3,-29,-3,-31,-2,-32,-1,
CSI_2,82,32,5,0,-23,10,-22,10,-22,9,-21,10,-21,10,-21,10,-20,10,-20,10,-20,10,-19,10,-19,11,-19,11,-19,10,-19,10,-19,9,-19,9,-18,8,-18,7,-17,7,-17,6,-17,6,-16,6,-16,5,-15,5,-15,4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-11,8,-12,8,-13,8,-14,8,-14,8,-15,8,-15,8,-16,8,-18,8,-19,9,-19,8,-20,8,-20,8,-21,8,-21,8,-21,8,-21,8,-22,8,-22,8,-22,9,-22,9,-22,9,-23,8,-24,9,-24,10,-24,12,
CSI_2,28,-64,1,0,27,3,27,3,26,1,24,1,23,0,22,0,21,-1,21,-1,21,-1,21,-2,20,-3,20,-4,20,-4,20,-3,20,-3,20,-3,19,-3,18,-3,16,-2,16,-2,15,-2,15,-1,14,-1,14,-1,13,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,4,23,4,24,6,25,7,24,8,24,9,23,10,23,10,23,11,24,11,25,12,26,12,25,12,24,11,23,11,24,11,24,9,23,7,23,7,24,7,24,6,24,6,24,6,26,6,27,7,27,8,
CSI_2,82,32,5,0,-15,23,-14,23,-14,22,-14,22,-14,23,-13,23,-13,22,-12,22,-12,22,-11,22,-12,22,-12,22,-12,22,-11,21,-12,20,-12,20,-12,19,-12,18,-12,17,-12,17,-12,16,-12,15,-12,14,-12,13,-11,13,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,12,-5,12,-6,13,-7,14,-7,15,-7,15,-8,16,-8,16,-9,17,-11,18,-11,18,-12,18,-12,19,-13,19,-13,19,-12,19,-12,19,-13,20,-14,21,-14,21,-14,21,-14,22,-14,22,-15,22,-15,24,-13,25,
CSI_2,28,-64,1,0,-13,-7,-13,-6,-13,-5,-12,-5,-12,-5,-11,-4,-10,-4,-11,-4,-11,-4,-11,-4,-11,-3,-10,-2,-11,-2,-11,-3,-11,-3,-10,-3,-10,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-7,-3,-6,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-12,-5,-12,-5,-12,-6,-12,-7,-12,-7,-12,-8,-11,-8,-11,-8,-11,-8,-11,-9,-12,-10,-12,-10,-11,-10,-10,-9,-10,-9,-11,-9,-11,-9,-11,-7,-11,-7,-11,-7,-11,-7,-12,-7,-12,-7,-12,-7,-13,-7,-12,-7,
CSI_2,28,-64,1,0,-13,-6,-13,-6,-12,-5,-12,-5,-11,-4,-11,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-10,-2,-10,-3,-10,-3,-10,-2,-9,-2,-9,-2,-8,-2,-8,-2,-8,-2,-8,-3,-7,-3,-7,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-11,-5,-11,-6,-12,-6,-12,-7,-11,-7,-11,-8,-11,-8,-10,-8,-11,-9,-11,-9,-11,-10,-11,-10,-11,-10,-10,-9,-10,-9,-11,-9,-11,-8,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-12,-7,-12,-7,-12,-7,-11,-6,
CSI_2,-8,-123,95,0,0,22,-1,20,-2,18,-1,19,-1,21,-2,21,-3,19,-2,19,-1,21,1,21,2,21,1,23,0,22,0,21,1,22,3,21,3,19,3,17,2,16,1,17,0,18,-1,19,-2,19,-3,18,-4,18,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-2,18,-4,17,-4,18,-3,19,-4,19,-5,18,-5,17,-4,18,-2,17,-4,17,-7,18,-7,19,-7,19,-6,17,-5,16,-5,19,-5,20,-5,21,-4,21,-4,21,-5,24,-4,23,-4,20,-3,19,-3,19,-3,18,
